binary_label,playback_label,media_label,template
media,audio,music,{audio_play_verb} {music_artist_name}
media,video,video,{generic_play_verb} {video_name} {video_literal}
media,video,video,{generic_play_verb} {video_channel} {video_genre} {video_literal}
media,video,video,{generic_play_verb} {game_name} live play {video_literal}
media,video,video,{video_play_verb} {video_literal} in {video_provider}
media,video,video,{video_play_verb} {game_name} live stream in {video_provider}
media,video,video,{video_play_verb} {video_name}
media,video,video,{generic_play_verb} {video_genre} from {video_provider}
media,video,video,{video_play_verb} {video_channel} {video_genre} {video_literal}
media,video,video,{generic_play_verb} {video_name} from {video_provider}
media,video,video,{video_play_verb} {video_genre} {video_literal} from {video_provider}
media,video,video,{generic_play_verb} {video_channel} {video_genre} {video_literal} in {video_provider}
media,video,video,{generic_play_verb} {video_literal} from {video_provider}
media,video,video,{video_play_verb} {game_name} {video_literal}
media,video,video,{generic_play_verb} {video_channel}
media,video,video,{video_play_verb} {video_channel} {video_literal} in {video_provider}
media,video,video,{generic_play_verb} {game_name} live stream in {video_provider}
media,video,video,{video_play_verb} {game_genre} {video_literal}
media,video,video,{video_play_verb} {video_literal} available in {video_provider}
media,video,video,{video_play_verb} {video_name} {video_literal} from {video_provider}
media,video,video,{generic_play_verb} {game_genre} {video_literal} in {video_provider}
media,video,video,{generic_play_verb} {video_literal}
media,video,video,{video_play_verb} {video_genre} {video_literal}
media,video,video,{video_play_verb} {game_name} stream in {video_provider}
media,video,video,{video_play_verb} {video_channel}
media,video,video,{video_play_verb} {game_name} live play {video_literal}
media,video,video,{generic_play_verb} {video_genre} {video_literal} in {video_provider}
media,video,video,{generic_play_verb} {game_name} live play in {video_provider}
media,video,video,{video_play_verb} {video_literal}
media,video,video,{video_play_verb} {video_genre} from {video_provider}
media,video,video,{generic_play_verb} {video_genre} {video_literal}
media,video,video,{generic_play_verb} {video_literal} available in {video_provider}
media,video,video,{video_play_verb} {video_channel} {video_literal}
media,video,video,{generic_play_verb} {video_genre} {video_literal} from {video_provider}
media,video,video,{generic_play_verb} {video_channel} {video_literal}
media,video,video,{generic_play_verb} {video_name} {video_literal} in {video_provider}
media,video,video,{generic_play_verb} {video_name} in {video_provider}
media,video,video,{generic_play_verb} {game_name} live stream
media,video,video,{video_play_verb} {game_name} stream from {video_provider}
media,video,video,{generic_play_verb} {video_name} {video_literal} from {video_provider}
media,video,video,{video_play_verb} {video_name} {video_literal}
media,video,video,{video_play_verb} {game_name} live play in {video_provider}
media,video,video,{generic_play_verb} {video_channel} {video_literal} in {video_provider}
media,video,video,{video_play_verb} {video_name} in {video_provider}
media,video,video,{video_play_verb} {video_genre} in {video_provider}
media,video,video,{video_play_verb} {video_genre} {video_literal} in {video_provider}
media,video,video,{video_play_verb} {game_name} live stream
media,video,video,{generic_play_verb} {video_literal} in {video_provider}
media,video,video,{video_play_verb} {game_genre} {video_literal} in {video_provider}
media,video,video,{generic_play_verb} {game_name} {video_literal}
media,video,video,{generic_play_verb} {game_name} stream in {video_provider}
media,video,video,{generic_play_verb} {video_name}
media,video,video,{generic_play_verb} {game_genre} {video_literal}
media,video,video,{video_play_verb} {video_literal} from {video_provider}
media,video,video,{video_play_verb} {video_provider}
media,video,video,{generic_play_verb} {video_provider}
media,video,video,{generic_play_verb} {game_name} stream from {video_provider}
media,video,video,{video_play_verb} {game_name} {video_literal} in {video_provider}
media,video,video,{generic_play_verb} {video_genre} in {video_provider}
media,video,video,{generic_play_verb} {game_name} {video_literal} in {video_provider}
media,video,video,{video_play_verb} {video_name} from {video_provider}
media,video,video,{video_play_verb} {video_channel} {video_genre} {video_literal} in {video_provider}
media,video,video,{video_play_verb} {video_name} {video_literal} in {video_provider}
media,audio,audiobook,{generic_play_verb} {audiobook_literal} starring {narrator_name}
media,audio,audiobook,{audio_play_verb} {audiobook_literal} about {black_white_movie_genre}
media,audio,audiobook,{generic_play_verb} {audiobook_name} written by {author_name} and narrated by {narrator_name}
media,audio,audiobook,{generic_play_verb} {audiobook_literal} about {music_artist_name}
media,audio,audiobook,{book_play_verb} {silent_movie_name} from {audiobook_provider}
media,audio,audiobook,{generic_play_verb} {audiobook_provider}
media,audio,audiobook,{audio_play_verb} {audiobook_literal} about {series_name}
media,audio,audiobook,{audio_play_verb} {silent_movie_name} {audiobook_literal} in {audiobook_provider}
media,audio,audiobook,{book_play_verb} {audiobook_literal} narrated by {narrator_name}
media,audio,audiobook,{book_play_verb} {audiobook_literal} about {silent_movie_genre}
media,audio,audiobook,{audio_play_verb} {audiobook_literal} featuring {narrator_name} and {narrator_name}
media,audio,audiobook,{book_play_verb} {audiobook_literal} about {game_name}
media,audio,audiobook,{audio_play_verb} {audiobook_literal} with {actor_name}
media,audio,audiobook,{generic_play_verb} {audiobook_name} {audiobook_literal} in {audiobook_provider}
media,audio,audiobook,{book_play_verb} {audiobook_name} read by {narrator_name} with {narrator_name} as the main narrator authored by {author_name}
media,audio,audiobook,{book_play_verb} {black_white_movie_name} from {audiobook_provider}
media,audio,audiobook,{book_play_verb} {silent_movie_name} {audiobook_literal} adaptation from {audiobook_provider}
media,audio,audiobook,{generic_play_verb} {audiobook_name}
media,audio,audiobook,{audio_play_verb} {audiobook_name} by {author_name}
media,audio,audiobook,{generic_play_verb} {audiobook_literal} featuring {actor_name}
media,audio,audiobook,{generic_play_verb} {movie_name} {audiobook_literal} adaptation in {audiobook_provider}
media,audio,audiobook,{audio_play_verb} {audiobook_name} narrated by {narrator_name} authored by {author_name}
media,audio,audiobook,{audio_play_verb} {audiobook_name} written by {author_name} and narrated by {narrator_name}
media,audio,audiobook,{book_play_verb} {audiobook_literal} featuring {director_name}
media,audio,audiobook,{book_play_verb} {audiobook_name} written by {author_name}
media,audio,audiobook,{generic_play_verb} {silent_movie_name} {audiobook_literal} adaptation in {audiobook_provider}
media,audio,audiobook,{generic_play_verb} {silent_movie_name} in {audiobook_provider}
media,audio,audiobook,{book_play_verb} {audiobook_literal} about {series_name}
media,audio,audiobook,{audio_play_verb} {audiobook_literal} read by {narrator_name}
media,audio,audiobook,{audio_play_verb} {short_film_name} {audiobook_literal} in {audiobook_provider}
media,audio,audiobook,{generic_play_verb} {short_film_name} in {audiobook_provider}
media,audio,audiobook,{audio_play_verb} {audiobook_literal} about {author_name}
media,audio,audiobook,{book_play_verb} {audiobook_genre} in {audiobook_provider}
media,audio,audiobook,{audio_play_verb} {black_white_movie_name} from {audiobook_provider}
media,audio,audiobook,{generic_play_verb} {short_film_name} {audiobook_literal}
media,audio,audiobook,{book_play_verb} {audiobook_literal} from {audiobook_provider}
media,audio,audiobook,{generic_play_verb} {narrator_name} narrates {audiobook_literal}
media,audio,audiobook,{audio_play_verb} {audiobook_literal} narrated by {narrator_name} with a special guest appearance by {narrator_name}
media,audio,audiobook,{generic_play_verb} {short_film_name} {audiobook_literal} adaptation
media,audio,audiobook,{book_play_verb} {short_film_name} {audiobook_literal} in {audiobook_provider}
media,audio,audiobook,{generic_play_verb} {audiobook_literal} by {narrator_name}
media,audio,audiobook,{book_play_verb} {silent_movie_name} {audiobook_literal}
